article_id,company_name,source,title,introduction,published_at,url,labour_relations,human_rights_community,tax_transparency_accounting,shareholder_rights,health_safety,waste_pollution,company,conduct_anti_corruption,climate_transition,board_management,water_use,biodiversity,energy_resource
70,nike,ESG Today,Nike Launches First-Ever Hydrogen-Powered Inland Container Ship,Companies / Energy Transition,2023-05-25,https://www.esgtoday.com/nike-launches-first-ever-hydrogen-powered-inland-container-ship/,0.0,0.0,0.0,0.0,0.0,0.2,nike,0.0,0.4,0.0,0.0,0.0,0.4
37,nike,ESG News,Nike Launches First Hydrogen-Powered Inland Container Ship With Zero Carbon Emissions,"Nike’s ultimate goal is a zero-carbon, zero-waste future. With the launch of the world’s first hydrogen-powered inland container ship, Nike is taking action to help create a better world for all athletes and taking another step on its Move To Zero journey.",2023-05-24,https://esgnews.com/nike-launches-first-hydrogen-powered-inland-container-ship-with-zero-carbon-emissions/,0.0,0.0,0.0,0.0,0.0,0.2,nike,0.0,0.4,0.0,0.0,0.0,0.4
320,columbia,ESG Today,"Svante, 3M Partner to Develop Material to “Trap” Carbon",Environment,2023-05-17,https://www.esgtoday.com/svante-3m-partner-to-develop-material-to-trap-carbon/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
234,columbia,ESG News,UCLA Invents New CO2 Removal Project That Relies on Ocean to Reach Net Zero,A startup has begun a unique experiment in the Port of Los Angeles to electrochemically treat seawater and safely store carbon.,2023-05-17,https://esgnews.com/ucla-invents-new-co2-removal-project-that-relies-on-ocean-to-reach-net-zero/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
174,lululemon,ESG Today,ESG Today: Week in Review,ESG News,2023-04-23,https://www.esgtoday.com/esg-today-week-in-review-119/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
161,lululemon,ESG Today,Lululemon Launches its First Products with Nylon From Plants Instead of Fossil Fuels,Companies / Environment,2023-04-21,https://www.esgtoday.com/lululemon-launches-its-first-products-with-nylon-from-plants-instead-of-fossil-fuels/,0.0,0.0,0.0,0.0,0.0,0.2,lululemon,0.0,0.3,0.0,0.0,0.0,0.3
235,columbia,ESG News,Morgan Stanley’s 1GT Co-Leads $50 Million Funding for Everstream Analytics to Accelerate Supply Chain Sustainability,1GT co-led Series B funding for Everstream Analytics (Everstream) to accelerate global supply chain sustainability and reduce emissions for leading global brands,2023-04-05,https://esgnews.com/morgan-stanleys-1gt-co-leads-50-million-funding-for-everstream-analytics-to-accelerate-supply-chain-sustainability/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.2,0.0,0.0,0.0,0.0
321,columbia,ESG Today,"Qontigo, SDI AOP Launch Dashboard Enabling Investors to Assess Portfolio Alignment with SDGs","ESG Tools, Services / Investors",2023-04-03,https://www.esgtoday.com/qontigo-sdi-aop-launch-dashboard-enabling-investors-to-assess-portfolio-alignment-with-sdgs/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
322,columbia,ESG Today,United Invests in Climate Tech Provider Svante to Turn Captured Carbon into Jet Fuel,Companies / Energy Transition / Private Equity & Venture Capital,2023-03-30,https://www.esgtoday.com/united-invests-in-climate-tech-provider-svante-to-turn-captured-carbon-into-jet-fuel/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.2,0.0,0.0,0.0,0.2
112,adidas,ESG Today,Allbirds Unveils First-Ever Zero Carbon Footprint Shoe,Companies / Environment,2023-03-22,https://www.esgtoday.com/allbirds-unveils-first-ever-zero-carbon-shoe/,0.0,0.0,0.0,0.0,0.0,0.0,adidas,0.0,0.0,0.0,0.0,0.0,0.0
236,columbia,ESG News,ESG News: Week in Review,March 2023 Week-3; TD sets $500 billion sustainable finance target by 2030; Biden-Harris announces $750 million to advance clean hydrogen tech; EU proposes Net-Zero Industry Act for clean tech; EU adopts carbon sinks goal that increases EU 2030 climate ambition; DeSantis leads alliance of 18 states to fight against ESG investing; Starbucks commits over $50 million to sustainable waste and water funds; Malaysia’s Petronas bids $460 million for stake in NTPC’s green energy division …,2023-03-18,https://esgnews.com/esg-news-week-in-review-9/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
237,columbia,ESG News,British Columbia Province Sets High Emissions Bar for New LNG Projects,"British Columbia’s decision this week to toughen emissions standards for new liquefied natural gas (LNG) projects creates one of the most robust climate plans in North America, but sets a high hurdle for industry even as many countries look to Canada to become a global supplier of gas.",2023-03-17,https://esgnews.com/british-columbia-province-sets-high-emissions-bar-for-new-lng-projects/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,-0.3,0.0,0.0,0.0,0.0
238,columbia,ESG News,U.S. EPA Announces Over $250 Million to Fund Innovative Projects That Tackle Climate Pollution,"The Biden-Harris Administration is making $250 million available to develop innovative strategies to cut climate pollution and build clean energy economies. These planning grants, through the U.S. Environmental Protection Agency (EPA), are the first tranche of funding going to states, local governments, Tribes, and territories from the $5 billion Climate Pollution Reduction Grants (CPRG) program created by President Biden’s Inflation Reduction Act. The program provides flexible planning resources for states, Tribes, territories, and municipalities to develop and implement scalable solutions that protect people from pollution and advance environmental justice.",2023-03-02,https://esgnews.com/u-s-epa-announces-over-250-million-to-fund-innovative-projects-that-tackle-climate-pollution/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
239,columbia,ESG News,Robert Bernard Joins CBRE as Chief Sustainability Officer,"CBRE Group, Inc. announced that Robert Bernard, an executive with more than two decades of environmental sustainability experience, has joined the company as Chief Sustainability Officer and Senior Vice President, Client Sustainability Solutions.",2023-02-24,https://esgnews.com/robert-bernard-joins-cbre-as-chief-sustainability-officer/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.3,0.3,0.0,0.0,0.0
187,burberry,ESG Today,Climate Analytics Provider Risilience Raises $26 Million,"ESG Tools, Services / Private Equity & Venture Capital",2023-02-02,https://www.esgtoday.com/climate-analytics-provider-risilience-raises-26-million/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
360,boohoo,ESG Today,"UK Launches Greenwashing Probe Into Food, Homecare Products Companies",Companies / Regulators,2023-01-31,https://www.esgtoday.com/uk-competition-watchdog-probing-greenwashing-by-food-cleaning-product-companies/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.0,0.0,0.0,0.0,0.0
369,under armour,ESG Today,PRI Updates Responsible Investment Reporting Framework for Investors,ESG Reporting / Investors / Professional bodies,2023-01-26,https://www.esgtoday.com/pri-updates-responsible-investment-reporting-rules-for-investors/,0.0,0.0,0.0,0.0,0.0,0.0,under armour,0.0,0.0,0.0,0.0,0.0,0.0
146,lululemon,ESG News,YSG discusses sustainable fashion at Davos,"The World Economic Forum’s annual meeting was held on January 16 in Davos, Switzerland. With its sessions offline, Winter Davos can be a hallmark of the world emerging from the shadow of the three-year COVID-19 pandemic.",2023-01-20,https://esgnews.com/ysg-discusses-sustainable-fashion-at-davos/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
240,columbia,ESG News,Fifth Wall Expands Mandate of Its Climate Business to Include Infrastructure,Fifth Wall —the largest asset manager focused on decarbonizing the real estate industry—has hired Alok Sindher as a Partner to expand the mandate of its Climate business to include infrastructure investing alongside the Firm’s leading venture and growth equity business. The Firm also added Heather McGeory as Head of Climate & ESG Partnerships to bolster the Firm’s ESG and decarbonization strategies.,2023-01-19,https://esgnews.com/fifth-wall-expands-mandate-of-its-climate-business-to-include-infrastructure/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
241,columbia,ESG News,USDOT Announces Two New Actions to Advance Economic Opportunity for Disadvantaged Workers and Businesses,The U.S. Department of Transportation’s Federal Highway Administration (FHWA) announced earlier this week new resources from President Biden’s Bipartisan Infrastructure Law that will create economic opportunities and open the door to building generational wealth for disadvantaged entrepreneurs and workers in communities across the country.,2023-01-18,https://esgnews.com/usdot-announces-two-new-actions-to-advance-economic-opportunity-for-disadvantaged-workers-and-businesses/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
38,nike,ESG News,How ESG Influence Profitability and Transparency in FT 500 Companies Presented in New Research From CSE,"For the sixth consecutive year, the Center for Sustainability and Excellence announced the unique findings from its Research in ESG Ratings and Reporting Trends , focusing on ESG best practices and standards used in 2022. CSE’s research examined the ESG practices and commitments of more than 400 FT 500 companies in North America and Europe from 31 sectors, with a high percentage of profitability within the last years. CSE’s research identified the Top 25 ESG Performing Companies and Top 10 per Sector and explored common success practices, including the most widely used ESG Standards and goals setting.",2023-01-18,https://esgnews.com/how-esg-influence-profitability-and-transparency-in-ft-500-companies-presented-in-new-research-from-cse/,0.0,0.0,0.2,0.0,0.0,0.0,nike,0.0,0.0,0.2,0.0,0.0,0.0
323,columbia,ESG Today,WEF Launches Initiative to Channel $3 Trillion per Year to Tackle Climate Change & Nature Loss,Sustainable Finance,2023-01-17,https://www.esgtoday.com/wef-launches-initiative-to-channel-3-trillion-per-year-to-tackle-climate-change-nature-loss/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
242,columbia,ESG News,WEF Launches Initiative To Unlock $3 Trillion Needed Each Year for Climate and Nature,"The World Economic Forum, supported by more than 45 partners launched the Giving to Amplify Earth Action (GAEA), a global initiative to fund and grow new and existing public, private and philanthropic partnerships (PPPPs) to help unlock the $3 trillion of financing needed each year to reach net zero, reverse nature loss and restore biodiversity by 2050.",2023-01-17,https://esgnews.com/wef-launches-initiative-to-unlock-3-trillion-needed-a-year-for-climate-and-nature/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
243,columbia,ESG News,Five Rising BIPOC Climate Leaders Selected for Tom’s of Maine Incubator Program,"Each recipient was awarded $20,000 to support their work in finding solutions to help reverse climate change.",2023-01-09,https://esgnews.com/five-rising-bipoc-climate-leaders-selected-for-toms-of-maine-incubator-program/,0.0,0.1,0.0,0.0,0.0,0.0,columbia,0.0,0.1,0.0,0.0,0.0,0.0
39,nike,ESG News,Sustainable Shoe Brand Rice Launches Vegan Sneaker,"Sustainable footwear brand Rice from Spain has introduced a completely vegan sneaker. The all-black “Open21” is made not only from various sustainable materials such as vegan corn and apple leather, organic cotton and recycled materials, but also from real rice grains: the outer sole has a visible rice texture.",2023-01-05,https://esgnews.com/sustainable-shoe-brand-rice-launches-vegan-sneaker/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
324,columbia,ESG Today,Carbon Capture Tech Provider Svante Raises Over $300 Million,Environment / Private Equity & Venture Capital,2022-12-19,https://www.esgtoday.com/carbon-capture-tech-company-svante-raises-over-300-million/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
325,columbia,ESG Today,Investor Group Launches Initiative to Engage Companies on Biodiversity and Nature Loss,Environment / Investors,2022-12-12,https://www.esgtoday.com/investor-group-launches-initiative-to-engage-key-companies-on-biodiversity-and-nature-loss/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
175,lululemon,ESG Today,H&M Commits Nearly $300 Million Annually to Tackle Supply Chain Emissions,Companies / Environment,2022-11-14,https://www.esgtoday.com/hm-commits-nearly-300-million-annually-to-tackle-value-chain-emissions/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
87,nike,ESG Today,Guest Post: The Impact of ESG on Proxy Season and Proxy Voting,Guest Posts / Investors,2022-10-20,https://www.esgtoday.com/guest-post-the-impact-of-esg-on-proxy-season-and-proxy-voting/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
361,boohoo,ESG Today,Online Fashion Retailer SHEIN Announces New Value Chain Climate Commitments,Companies / Environment,2022-09-28,https://www.esgtoday.com/online-fashion-retailer-shein-announces-new-value-chain-climate-commitments/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.0,0.0,0.0,0.0,0.0
362,boohoo,ESG Today,H&M to Remove Sustainability Labels from Products Following Investigation by Regulator,Companies / Regulators,2022-09-14,https://www.esgtoday.com/hm-to-remove-sustainability-labels-from-products-following-investigation-by-regulator/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.0,0.0,0.0,0.0,0.0
188,burberry,ESG Today,ESG Today: Week in Review,ESG News,2022-08-14,https://www.esgtoday.com/esg-today-week-in-review-89/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
181,burberry,ESG Today,Burberry’s Net Zero Emissions Goals Approved by SBTi,Companies / Environment,2022-08-11,https://www.esgtoday.com/burberrys-net-zero-emissions-goals-approved-by-sbti/,0.0,0.0,0.0,0.0,0.0,0.0,Burberry,0.0,0.8,0.0,0.0,0.0,0.5
363,boohoo,ESG Today,UK Competition Regulator Investigates Green Claims of Fashion Retailers,Companies / Regulators,2022-08-01,https://www.esgtoday.com/uk-competition-regulator-investigates-fashion-retailers-on-green-claims/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,-0.3,0.0,0.0,0.0,0.0
176,lululemon,ESG Today,ESG Today: Week in Review,ESG News,2022-06-12,https://www.esgtoday.com/esg-today-week-in-review-80/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
162,lululemon,ESG Today,"H&M, Lululemon Back $250 Million Fund to Decarbonize Fashion Supply Chain",Companies / Environment,2022-06-08,https://www.esgtoday.com/hm-lululemon-back-250-million-fund-to-decarbonize-fashion-supply-chain/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.6,0.0,0.0,0.0,0.6
326,columbia,ESG Today,Teck Commits to Become ‘Nature Positive’ by 2030,Companies / Environment,2022-06-06,https://www.esgtoday.com/teck-commits-to-become-nature-positive-by-2030/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.5,0.0
88,nike,ESG Today,TPG Raises Over $7 Billion for Climate Solutions Fund,Energy Transition / Investors / Private Equity & Venture Capital,2022-04-28,https://www.esgtoday.com/tpg-raises-over-7-billion-for-climate-solutions-fund/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
327,columbia,ESG Today,Lombard Odier IM Appoints Ruben Lubowski Chief Carbon and Environmental Markets Strategist,Executive Moves / Investors,2022-04-26,https://www.esgtoday.com/lombard-odier-im-appoints-ruben-lubowski-chief-carbon-and-environmental-markets-strategist/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.2,0.2,0.0,0.0,0.0
89,nike,ESG Today,JetBlue Venture Fund Joins TPG’s Climate Solutions Fund as Limited Partner,Energy Transition / Environment / Investors / Private Equity & Venture Capital,2022-04-20,https://www.esgtoday.com/jetblue-venture-fund-joins-tpgs-climate-solutions-fund-as-limited-partner/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
328,columbia,ESG Today,"Macquarie, BCI & MEAG Acquire Reden Solar for €2.5 Billion",Energy Transition / M&A / Private Equity & Venture Capital,2022-03-08,https://www.esgtoday.com/macquarie-bci-meag-acquire-reden-solar-for-e2-5-billion/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
329,columbia,ESG Today,CFA Institute Launches DEI Code for Investment Industry,Investors / Professional bodies / Social,2022-02-25,https://www.esgtoday.com/cfa-institute-launches-dei-code-for-investment-industry/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
189,burberry,ESG Today,ESG Today: Week in Review,ESG News,2022-01-23,https://www.esgtoday.com/esg-today-week-in-review-60/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
182,burberry,ESG Today,Burberry Expands Use of Sustainable Finance with £300 Million Loan Linked to ESG Goals,Companies / Sustainable Finance,2022-01-21,https://www.esgtoday.com/burberry-expands-use-of-sustainable-finance-with-300-million-loan-linked-to-esg-goals/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.4,0.3,0.0,0.0,0.0
90,nike,ESG Today,Guest Post: Three Quick Adjustments to Your ESG Plan That Would Boost Your Rating,"ESG Tools, Services / Guest Posts",2022-01-12,https://www.esgtoday.com/guest-post-three-quick-adjustments-to-your-esg-plan-that-would-boost-your-rating/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
91,nike,ESG Today,ESG Today Year in Review: 2021 Sets the Stage for ESG Acceleration,ESG News,2021-12-30,https://www.esgtoday.com/esg-today-year-in-review-2021-sets-the-stage-for-esg-acceleration/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
330,columbia,ESG Today,Con Ed to Deliver 100% Clean Power by 2040,Companies / Energy Transition,2021-11-17,https://www.esgtoday.com/con-ed-to-deliver-100-clean-power-by-2040/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
190,burberry,ESG Today,ESG Today: Week in Review,ESG News,2021-11-14,https://www.esgtoday.com/esg-today-week-in-review-52/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
183,burberry,ESG Today,"Luxury Brand Burberry Launches Biodiversity Strategy, Focused on Protecting & Restoring Nature",Companies / Environment,2021-11-08,https://www.esgtoday.com/luxury-brand-burberry-launches-biodiversity-strategy-focused-on-protecting-restoring-nature/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.5,0.0,0.0,0.8,0.0
331,columbia,ESG Today,"JPMorgan, Neuberger Berman Among $11 Trillion New AUM Joining Initiative Committed to Net Zero Investing",Investors / Professional bodies,2021-11-01,https://www.esgtoday.com/jpmorgan-neuberger-berman-join-asset-management-initiative-committed-to-net-zero-portfolios-by-2050/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.3,0.0,0.0,0.0,0.0
332,columbia,ESG Today,Carbon Measurement Platform Persefoni Names Rakhi Kumar to Advisory Board,"ESG Tools, Services / Executive Moves",2021-10-01,https://www.esgtoday.com/carbon-measurement-platform-persefoni-names-rakhi-kumar-to-advisory-board/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.1,0.1,0.0,0.0,0.0
177,lululemon,ESG Today,ESG Today: Week in Review,ESG News,2021-09-19,https://www.esgtoday.com/esg-today-week-in-review-44/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
163,lululemon,ESG Today,Lululemon Sources Renewable Energy for Entire North American Direct Operations Footprint,Companies / Energy Transition,2021-09-17,https://www.esgtoday.com/lululemon-sources-renewable-energy-for-entire-north-american-direct-operations-footprint/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.5,0.0,0.0,0.0,0.5
92,nike,ESG Today,ESG Today: Week in Review,ESG News,2021-08-29,https://www.esgtoday.com/esg-today-week-in-review-41/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
71,nike,ESG Today,Nike Explores Use of Carbon Negative Biomaterial to Reduce Emissions Footprint,Companies / Environment,2021-08-26,https://www.esgtoday.com/nike-explores-use-of-carbon-negative-biomaterial-to-reduce-emissions-footprint/,0.0,0.0,0.0,0.0,0.0,0.2,nike,0.0,0.3,0.0,0.0,0.0,0.0
164,lululemon,ESG Today,Lululemon Aims to Replace Petrochemicals with Plant-Based Nylon in Partnership with Genomatica,Companies / Environment,2021-08-24,https://www.esgtoday.com/lululemon-aims-to-replace-petrochemicals-with-plant-based-nylon-in-partnership-with-genomatica/,0.0,0.0,0.0,0.0,0.0,0.3,lululemon,0.0,0.4,0.0,0.0,0.0,0.4
93,nike,ESG Today,TPG Raises Over $5 Billion for Climate Impact Fund,Investors / New funds & products / Private Equity & Venture Capital,2021-07-27,https://www.esgtoday.com/tpg-raises-over-5-billion-for-climate-impact-fund/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
333,columbia,ESG Today,Guest Post: Government-Mandated ESG Standards – a Welcome Step Forward,ESG Reporting / Guest Posts,2021-07-08,https://www.esgtoday.com/guest-post-government-mandated-esg-standards-a-welcome-step-forward/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
334,columbia,ESG Today,GRI and Swiss Government Partner to Enhance Global Sustainability Reporting,Companies / Government,2021-06-22,https://www.esgtoday.com/gri-and-swiss-government-partner-to-enhance-global-sustainability-reporting/,0.0,0.0,0.1,0.0,0.0,0.0,columbia,0.0,0.0,0.1,0.0,0.0,0.0
191,burberry,ESG Today,ESG Today: Week in Review,ESG News,2021-06-13,https://www.esgtoday.com/esg-today-week-in-review-30/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
184,burberry,ESG Today,Luxury Brand Burberry Targets Supply Chain Emissions in Bid to Become Climate Positive by 2040,Companies / Environment,2021-06-10,https://www.esgtoday.com/luxury-brand-burberry-targets-supply-chain-emissions-in-bid-to-become-climate-positive-by-2040/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.8,0.0,0.0,0.0,0.5
366,under armour,ESG Today,ESG Today: Week in Review,ESG News,2021-04-18,https://www.esgtoday.com/esg-today-week-in-review-22/,0.0,0.0,0.0,0.0,0.0,0.0,under armour,0.0,0.0,0.0,0.0,0.0,0.0
365,under armour,ESG Today,"Under Armour Sets Emissions Reduction, Renewable Energy Goals",Companies / Energy Transition / Environment,2021-04-13,https://www.esgtoday.com/under-armour-sets-emissions-reduction-renewable-energy-goals/,0.0,0.0,0.0,0.0,0.0,0.0,under armour,0.0,0.5,0.0,0.0,0.0,0.5
94,nike,ESG Today,United Airlines Launches Program Enabling Companies to Address Travel Impact Through SAF Purchases,Companies / Environment,2021-04-13,https://www.esgtoday.com/united-airlines-launches-program-enabling-companies-to-address-travel-impact-through-saf-purchases/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.2,0.0,0.0,0.0,0.2
367,under armour,ESG Today,"OneTrust Acquires Convercent, Adding Ethics and Compliance Solution to Platform","Companies / ESG Tools, Services / M&A",2021-03-23,https://www.esgtoday.com/onetrust-acquires-convercent-adding-ethics-and-compliance-software-to-platform/,0.0,0.0,0.0,0.0,0.0,0.0,under armour,0.0,0.0,0.0,0.0,0.0,0.0
95,nike,ESG Today,ESG Today: Week in Review,ESG News,2021-03-21,https://www.esgtoday.com/esg-today-week-in-review-18/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
72,nike,ESG Today,"Nike Launches Broad Set of 2025 Sustainability Targets, Ties Exec Comp to ESG Goals",Companies / Environment / Social,2021-03-16,https://www.esgtoday.com/nike-launches-broad-set-of-2025-sustainability-targets-ties-exec-comp-to-esg-goals/,0.5,0.5,0.0,0.0,0.0,0.5,nike,0.0,0.5,0.8,0.5,0.0,0.5
335,columbia,ESG Today,Institutional Investors Call for Full Financing of ACT Accelerator to Ensure Equitable COVID-19 Response,Government / Investors / Social,2021-02-24,https://www.esgtoday.com/institutional-investors-call-for-full-financing-of-act-accelerator-to-ensure-equitable-covid-19-response/,0.0,0.3,0.0,0.0,0.2,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
96,nike,ESG Today,"Guest Post: ESG Data, Reporting, and Management are Ripe for Digital Disruption",Guest Posts,2021-02-18,https://www.esgtoday.com/esg-data-reporting-and-management-are-ripe-for-digital-disruption/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
336,columbia,ESG Today,"BCI Increases Focus on Diversity, Climate Action & Compensation in Proxy Voting",Environment / Investors / Social / Social & Governance,2021-02-12,https://www.esgtoday.com/bci-increases-focus-on-diversity-climate-action-compensation-in-proxy-voting/,0.0,0.0,0.0,0.2,0.0,0.0,columbia,0.0,0.2,0.2,0.0,0.0,0.0
337,columbia,ESG Today,SEC Creates Senior Position to Oversee Efforts on ESG and Climate Risk,Regulators,2021-02-02,https://www.esgtoday.com/sec-creates-senior-position-to-oversee-efforts-on-esg-and-climate-risk/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
97,nike,ESG Today,New York Life Investments Launches Health-focused ESG ETF with American Heart Association,Investors / New funds & products,2021-02-02,https://www.esgtoday.com/new-york-life-investments-launches-health-focused-esg-etf-with-american-heart-association/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
338,columbia,ESG Today,"Guest Post: 2021 ESG Outlook, Part 2 – Energy Transition",Energy Transition / Guest Posts / Welcome,2021-01-06,https://www.esgtoday.com/guest-post-2021-esg-outlook-part-2-energy-transition/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
339,columbia,ESG Today,Guest Post: 2021 ESG Outlook – Part 1,Guest Posts / Investors,2021-01-05,https://www.esgtoday.com/guest-post-2021-esg-outlook-part-1/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
98,nike,ESG Today,Dow Jones Sustainability Indices 2020 Review Results Announced,Investors / Platforms & Markets,2020-11-16,https://www.esgtoday.com/dow-jones-sustainability-indices-2020-review-results-announced/,0.0,0.5,0.0,0.0,0.0,0.5,nike,0.0,0.5,0.5,0.5,0.0,0.5
99,nike,ESG Today,VF Corporation Appoints Lauren Guthrie to Lead Global Inclusion & Diversity Efforts,Companies / Executive Moves,2020-11-02,https://www.esgtoday.com/vf-corporation-appoints-lauren-guthrie-to-lead-global-inclusion-diversity-efforts/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
340,columbia,ESG Today,Cazenove Capital Introduces Fund Carbon Offset Initiative,Environment / Investors,2020-10-29,https://www.esgtoday.com/cazenove-capital-introduces-fund-carbon-offset-initiative/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
341,columbia,ESG Today,AllianceBernstein Deepens ESG Investing Team with 2 New Hires,Executive Moves / Investors,2020-10-21,https://www.esgtoday.com/alliancebernstein-deepens-esg-investing-team-with-2-new-hires/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.1,0.0,0.0,0.0
342,columbia,ESG Today,Investors Call On UK Government to Issue Green Sovereign Bonds to Help ‘Build Back Greener’,Government / Investors / Sustainable Finance,2020-10-08,https://www.esgtoday.com/investors-call-on-uk-government-to-issue-green-sovereign-bonds-to-help-build-back-greener/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
343,columbia,ESG Today,MUFG Hires Tobi Petrocelli as Director of ESG,Companies / Executive Moves / Investors,2020-10-05,https://www.esgtoday.com/mufg-hires-tobi-petrocelli-as-director-of-esg/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.1,0.0,0.0,0.0
